gene_id	n_transcripts
LOC107445515	2
LOC107445520	2
LOC107445529	2
LOC107445555	2
LOC107445585	2
LOC107445588	2
LOC107445597	2
LOC107445603	2
LOC107445606	2
LOC107445611	2
LOC107445614	2
LOC107445617	2
LOC107445632	2
LOC107445636	2
LOC107445646	2
LOC107445655	2
LOC107445667	2
LOC107445685	2
LOC107445704	2
LOC107445722	2
LOC107445726	2
LOC107445729	2
LOC107445730	2
LOC107445732	2
LOC107445747	2
LOC107445770	2
LOC107445777	2
LOC107445782	2
LOC107445789	2
LOC107445790	2
LOC107445815	2
LOC107445817	2
LOC107445821	2
LOC107445827	2
LOC107445839	2
LOC107445864	2
LOC107445877	2
LOC107445884	2
LOC107445909	2
LOC107445923	2
LOC107445925	2
LOC107445933	2
LOC107445938	2
LOC107445943	2
LOC107445961	2
LOC107445970	2
LOC107445973	2
LOC107445990	2
LOC107445996	2
LOC107446006	2
LOC107446022	2
LOC107446029	2
LOC107446030	2
LOC107446044	2
LOC107446054	2
LOC107446056	2
LOC107446060	2
LOC107446065	2
LOC107446067	2
LOC107446076	2
LOC107446079	2
LOC107446081	2
LOC107446083	2
LOC107446084	2
LOC107446089	2
LOC107446092	2
LOC107446096	2
LOC107446097	2
LOC107446102	2
LOC107446111	2
LOC107446122	2
LOC107446123	2
LOC107446124	2
LOC107446125	2
LOC107446148	2
LOC107446167	2
LOC107446184	2
LOC107446187	2
LOC107446213	2
LOC107446239	2
LOC107446241	2
LOC107446250	2
LOC107446260	2
LOC107446262	2
LOC107446278	2
LOC107446281	2
LOC107446292	2
LOC107446301	2
LOC107446308	2
LOC107446311	2
LOC107446317	2
LOC107446319	2
LOC107446327	2
LOC107446337	2
LOC107446343	2
LOC107446349	2
LOC107446359	2
LOC107446362	2
LOC107446368	2
LOC107446372	2
LOC107446376	2
LOC107446380	2
LOC107446397	2
LOC107446398	2
LOC107446400	2
LOC107446423	2
LOC107446427	2
LOC107446430	2
LOC107446431	2
LOC107446433	2
LOC107446446	2
LOC107446452	2
LOC107446453	2
LOC107446454	2
LOC107446462	2
LOC107446479	2
LOC107446481	2
LOC107446484	2
LOC107446485	2
LOC107446500	2
LOC107446515	2
LOC107446522	2
LOC107446526	2
LOC107446527	2
LOC107446530	2
LOC107446537	2
LOC107446557	2
LOC107446561	2
LOC107446568	2
LOC107446569	2
LOC107446577	2
LOC107446584	2
LOC107446593	2
LOC107446597	2
LOC107446600	2
LOC107446608	2
LOC107446609	2
LOC107446610	2
LOC107446611	2
LOC107446622	2
LOC107446628	2
LOC107446630	2
LOC107446648	2
LOC107446649	2
LOC107446654	2
LOC107446657	2
LOC107446665	2
LOC107446677	2
LOC107446690	2
LOC107446696	2
LOC107446701	2
LOC107446702	2
LOC107446707	2
LOC107446708	2
LOC107446710	2
LOC107446718	2
LOC107446744	2
LOC107446752	2
LOC107446754	2
LOC107446755	2
LOC107446757	2
LOC107446758	2
LOC107446773	2
LOC107446775	2
LOC107446786	2
LOC107446795	2
LOC107446798	2
LOC107446799	2
LOC107446800	2
LOC107446807	2
LOC107446816	2
LOC107446821	2
LOC107446839	2
LOC107446840	2
LOC107446847	2
LOC107446851	2
LOC107446854	2
LOC107446876	2
LOC107446879	2
LOC107446903	2
LOC107446905	2
LOC107446920	2
LOC107446922	2
LOC107446925	2
LOC107446926	2
LOC107446927	2
LOC107446928	2
LOC107446937	2
LOC107446939	2
LOC107446946	2
LOC107446948	2
LOC107446961	2
LOC107446966	2
LOC107446977	2
LOC107446986	2
LOC107446987	2
LOC107446995	2
LOC107447000	2
LOC107447005	2
LOC107447009	2
LOC107447016	2
LOC107447020	2
LOC107447023	2
LOC107447029	2
LOC107447030	2
LOC107447074	2
LOC107447079	2
LOC107447080	2
LOC107447103	2
LOC107447112	2
LOC107447123	2
LOC107447125	2
LOC107447126	2
LOC107447128	2
LOC107447129	2
LOC107447130	2
LOC107447133	2
LOC107447141	2
LOC107447146	2
LOC107447150	2
LOC107447151	2
LOC107447154	2
LOC107447158	2
LOC107447159	2
LOC107447162	2
LOC107447176	2
LOC107447202	2
LOC107447207	2
LOC107447225	2
LOC107447226	2
LOC107447241	2
LOC107447254	2
LOC107447278	2
LOC107447287	2
LOC107447293	2
LOC107447302	2
LOC107447307	2
LOC107447344	2
LOC107447359	2
LOC107447360	2
LOC107447370	2
LOC107447371	2
LOC107447385	2
LOC107447386	2
LOC107447390	2
LOC107447391	2
LOC107447411	2
LOC107447426	2
LOC107447431	2
LOC107447434	2
LOC107447435	2
LOC107447453	2
LOC107447455	2
LOC107447474	2
LOC107447480	2
LOC107447492	2
LOC107447493	2
LOC107447494	2
LOC107447511	2
LOC107447513	2
LOC107447523	2
LOC107447524	2
LOC107447543	2
LOC107447553	2
LOC107447554	2
LOC107447564	2
LOC107447565	2
LOC107447579	2
LOC107447582	2
LOC107447596	2
LOC107447619	2
LOC107447630	2
LOC107447631	2
LOC107447665	2
LOC107447667	2
LOC107447682	2
LOC107447686	2
LOC107447700	2
LOC107447710	2
LOC107447716	2
LOC107447719	2
LOC107447721	2
LOC107447727	2
LOC107447737	2
LOC107447766	2
LOC107447768	2
LOC107447769	2
LOC107447770	2
LOC107447773	2
LOC107447775	2
LOC107447776	2
LOC107447799	2
LOC107447801	2
LOC107447806	2
LOC107447807	2
LOC107447814	2
LOC107447815	2
LOC107447821	2
LOC107447822	2
LOC107447823	2
LOC107447827	2
LOC107447832	2
LOC107447834	2
LOC107447858	2
LOC107447860	2
LOC107447861	2
LOC107447874	2
LOC107447876	2
LOC107447885	2
LOC107447904	2
LOC107447906	2
LOC107447926	2
LOC107447954	2
LOC107447955	2
LOC107447960	2
LOC107447968	2
LOC107447990	2
LOC107447994	2
LOC107448003	2
LOC107448011	2
LOC107448048	2
LOC107448079	2
LOC107448085	2
LOC107448088	2
LOC107448098	2
LOC107448099	2
LOC107448112	2
LOC107448113	2
LOC107448114	2
LOC107448116	2
LOC107448156	2
LOC107448157	2
LOC107448165	2
LOC107448175	2
LOC107448180	2
LOC107448182	2
LOC107448190	2
LOC107448206	2
LOC107448209	2
LOC107448210	2
LOC107448212	2
LOC107448219	2
LOC107448230	2
LOC107448232	2
LOC107448234	2
LOC107448235	2
LOC107448239	2
LOC107448240	2
LOC107448241	2
LOC107448249	2
LOC107448253	2
LOC107448264	2
LOC107448270	2
LOC107448278	2
LOC107448291	2
LOC107448299	2
LOC107448310	2
LOC107448311	2
LOC107448312	2
LOC107448313	2
LOC107448340	2
LOC107448343	2
LOC107448365	2
LOC107448366	2
LOC107448374	2
LOC107448375	2
LOC107448379	2
LOC107448383	2
LOC107448385	2
LOC107448390	2
LOC107448400	2
LOC107448403	2
LOC107448419	2
LOC107448426	2
LOC107448431	2
LOC107448434	2
LOC107448447	2
LOC107448449	2
LOC107448452	2
LOC107448464	2
LOC107448467	2
LOC107448472	2
LOC107448476	2
LOC107448491	2
LOC107448500	2
LOC107448504	2
LOC107448509	2
LOC107448516	2
LOC107448533	2
LOC107448536	2
LOC107448540	2
LOC107448563	2
LOC107448566	2
LOC107448571	2
LOC107448572	2
LOC107448573	2
LOC107448576	2
LOC107448577	2
LOC107448578	2
LOC107448581	2
LOC107448598	2
LOC107448601	2
LOC107448605	2
LOC107448617	2
LOC107448621	2
LOC107448640	2
LOC107448644	2
LOC107448649	2
LOC107448656	2
LOC107448669	2
LOC107448674	2
LOC107448681	2
LOC107448683	2
LOC107448699	2
LOC107448710	2
LOC107448769	2
LOC107448796	2
LOC107448812	2
LOC107448823	2
LOC107448826	2
LOC107448827	2
LOC107448829	2
LOC107448832	2
LOC107448836	2
LOC107448845	2
LOC107448848	2
LOC107448849	2
LOC107448869	2
LOC107448881	2
LOC107448882	2
LOC107448901	2
LOC107448906	2
LOC107448910	2
LOC107448937	2
LOC107448939	2
LOC107448942	2
LOC107448945	2
LOC107448948	2
LOC107448949	2
LOC107448959	2
LOC107448963	2
LOC107448964	2
LOC107448969	2
LOC107448975	2
LOC107448993	2
LOC107448995	2
LOC107449013	2
LOC107449017	2
LOC107449029	2
LOC107449037	2
LOC107449040	2
LOC107449044	2
LOC107449054	2
LOC107449055	2
LOC107449058	2
LOC107449059	2
LOC107449079	2
LOC107449089	2
LOC107449090	2
LOC107449114	2
LOC107449134	2
LOC107449138	2
LOC107449144	2
LOC107449145	2
LOC107449151	2
LOC107449152	2
LOC107449158	2
LOC107449161	2
LOC107449167	2
LOC107449172	2
LOC107449181	2
LOC107449191	2
LOC107449207	2
LOC107449222	2
LOC107449244	2
LOC107449245	2
LOC107449256	2
LOC107449257	2
LOC107449258	2
LOC107449281	2
LOC107449283	2
LOC107449299	2
LOC107449306	2
LOC107449318	2
LOC107449323	2
LOC107449325	2
LOC107449329	2
LOC107449345	2
LOC107449346	2
LOC107449353	2
LOC107449359	2
LOC107449367	2
LOC107449369	2
LOC107449381	2
LOC107449398	2
LOC107449399	2
LOC107449405	2
LOC107449407	2
LOC107449416	2
LOC107449418	2
LOC107449419	2
LOC107449431	2
LOC107449440	2
LOC107449449	2
LOC107449451	2
LOC107449496	2
LOC107449514	2
LOC107449515	2
LOC107449517	2
LOC107449550	2
LOC107449559	2
LOC107449561	2
LOC107449568	2
LOC107449571	2
LOC107449578	2
LOC107449592	2
LOC107449598	2
LOC107449604	2
LOC107449605	2
LOC107449610	2
LOC107449614	2
LOC107449616	2
LOC107449617	2
LOC107449621	2
LOC107449622	2
LOC107449623	2
LOC107449627	2
LOC107449634	2
LOC107449635	2
LOC107449640	2
LOC107449652	2
LOC107449654	2
LOC107449662	2
LOC107449664	2
LOC107449667	2
LOC107449669	2
LOC107449670	2
LOC107449695	2
LOC107449702	2
LOC107449711	2
LOC107449717	2
LOC107449723	2
LOC107449724	2
LOC107449731	2
LOC107449735	2
LOC107449743	2
LOC107449746	2
LOC107449755	2
LOC107449757	2
LOC107449775	2
LOC107449776	2
LOC107449784	2
LOC107449786	2
LOC107449791	2
LOC107449792	2
LOC107449799	2
LOC107449815	2
LOC107449821	2
LOC107449826	2
LOC107449829	2
LOC107449833	2
LOC107449847	2
LOC107449864	2
LOC107449866	2
LOC107449889	2
LOC107449890	2
LOC107449891	2
LOC107449894	2
LOC107449897	2
LOC107449904	2
LOC107449912	2
LOC107449914	2
LOC107449917	2
LOC107449923	2
LOC107449957	2
LOC107449963	2
LOC107449981	2
LOC107449984	2
LOC107449992	2
LOC107449994	2
LOC107449996	2
LOC107450006	2
LOC107450013	2
LOC107450015	2
LOC107450018	2
LOC107450023	2
LOC107450032	2
LOC107450039	2
LOC107450043	2
LOC107450044	2
LOC107450054	2
LOC107450060	2
LOC107450073	2
LOC107450080	2
LOC107450091	2
LOC107450096	2
LOC107450099	2
LOC107450101	2
LOC107450122	2
LOC107450130	2
LOC107450136	2
LOC107450166	2
LOC107450174	2
LOC107450183	2
LOC107450187	2
LOC107450188	2
LOC107450205	2
LOC107450206	2
LOC107450229	2
LOC107450240	2
LOC107450256	2
LOC107450261	2
LOC107450281	2
LOC107450282	2
LOC107450283	2
LOC107450287	2
LOC107450299	2
LOC107450310	2
LOC107450318	2
LOC107450323	2
LOC107450329	2
LOC107450331	2
LOC107450335	2
LOC107450336	2
LOC107450337	2
LOC107450358	2
LOC107450364	2
LOC107450370	2
LOC107450378	2
LOC107450379	2
LOC107450389	2
LOC107450395	2
LOC107450399	2
LOC107450404	2
LOC107450410	2
LOC107450418	2
LOC107450426	2
LOC107450436	2
LOC107450438	2
LOC107450449	2
LOC107450457	2
LOC107450459	2
LOC107450460	2
LOC107450463	2
LOC107450469	2
LOC107450470	2
LOC107450486	2
LOC107450490	2
LOC107450492	2
LOC107450545	2
LOC107450546	2
LOC107450549	2
LOC107450550	2
LOC107450552	2
LOC107450561	2
LOC107450570	2
LOC107450576	2
LOC107450602	2
LOC107450603	2
LOC107450606	2
LOC107450622	2
LOC107450625	2
LOC107450633	2
LOC107450644	2
LOC107450646	2
LOC107450651	2
LOC107450662	2
LOC107450671	2
LOC107450672	2
LOC107450673	2
LOC107450681	2
LOC107450683	2
LOC107450684	2
LOC107450685	2
LOC107450689	2
LOC107450699	2
LOC107450706	2
LOC107450707	2
LOC107450716	2
LOC107450741	2
LOC107450754	2
LOC107450755	2
LOC107450756	2
LOC107450773	2
LOC107450784	2
LOC107450785	2
LOC107450793	2
LOC107450796	2
LOC107450798	2
LOC107450822	2
LOC107450823	2
LOC107450826	2
LOC107450828	2
LOC107450834	2
LOC107450839	2
LOC107450848	2
LOC107450849	2
LOC107450863	2
LOC107450865	2
LOC107450867	2
LOC107450879	2
LOC107450880	2
LOC107450889	2
LOC107450891	2
LOC107450901	2
LOC107450904	2
LOC107450924	2
LOC107450925	2
LOC107450926	2
LOC107450929	2
LOC107450944	2
LOC107450948	2
LOC107450954	2
LOC107450955	2
LOC107450960	2
LOC107450961	2
LOC107450962	2
LOC107450971	2
LOC107450977	2
LOC107450997	2
LOC107451001	2
LOC107451013	2
LOC107451015	2
LOC107451020	2
LOC107451023	2
LOC107451024	2
LOC107451036	2
LOC107451042	2
LOC107451054	2
LOC107451055	2
LOC107451058	2
LOC107451065	2
LOC107451075	2
LOC107451092	2
LOC107451106	2
LOC107451108	2
LOC107451110	2
LOC107451113	2
LOC107451118	2
LOC107451130	2
LOC107451131	2
LOC107451140	2
LOC107451155	2
LOC107451158	2
LOC107451159	2
LOC107451163	2
LOC107451168	2
LOC107451172	2
LOC107451179	2
LOC107451180	2
LOC107451181	2
LOC107451182	2
LOC107451183	2
LOC107451193	2
LOC107451194	2
LOC107451196	2
LOC107451200	2
LOC107451206	2
LOC107451223	2
LOC107451230	2
LOC107451235	2
LOC107451242	2
LOC107451256	2
LOC107451262	2
LOC107451268	2
LOC107451271	2
LOC107451274	2
LOC107451284	2
LOC107451287	2
LOC107451291	2
LOC107451307	2
LOC107451325	2
LOC107451328	2
LOC107451332	2
LOC107451345	2
LOC107451354	2
LOC107451364	2
LOC107451367	2
LOC107451381	2
LOC107451401	2
LOC107451406	2
LOC107451417	2
LOC107451426	2
LOC107451429	2
LOC107451437	2
LOC107451466	2
LOC107451470	2
LOC107451474	2
LOC107451478	2
LOC107451484	2
LOC107451494	2
LOC107451499	2
LOC107451515	2
LOC107451529	2
LOC107451532	2
LOC107451542	2
LOC107451565	2
LOC107451566	2
LOC107451570	2
LOC107451578	2
LOC107451582	2
LOC107451602	2
LOC107451611	2
LOC107451617	2
LOC107451620	2
LOC107451627	2
LOC107451660	2
LOC107451668	2
LOC107451686	2
LOC107451687	2
LOC107451692	2
LOC107451701	2
LOC107451709	2
LOC107451711	2
LOC107451732	2
LOC107451736	2
LOC107451742	2
LOC107451747	2
LOC107451748	2
LOC107451755	2
LOC107451758	2
LOC107451781	2
LOC107451784	2
LOC107451787	2
LOC107451821	2
LOC107451833	2
LOC107451852	2
LOC107451863	2
LOC107451872	2
LOC107451873	2
LOC107451879	2
LOC107451883	2
LOC107451884	2
LOC107451889	2
LOC107451911	2
LOC107451919	2
LOC107451920	2
LOC107451933	2
LOC107451934	2
LOC107451937	2
LOC107451953	2
LOC107451959	2
LOC107451977	2
LOC107451987	2
LOC107451992	2
LOC107452009	2
LOC107452010	2
LOC107452013	2
LOC107452017	2
LOC107452031	2
LOC107452035	2
LOC107452045	2
LOC107452046	2
LOC107452056	2
LOC107452059	2
LOC107452061	2
LOC107452065	2
LOC107452082	2
LOC107452099	2
LOC107452100	2
LOC107452115	2
LOC107452121	2
LOC107452129	2
LOC107452193	2
LOC107452194	2
LOC107452203	2
LOC107452212	2
LOC107452216	2
LOC107452217	2
LOC107452218	2
LOC107452224	2
LOC107452229	2
LOC107452232	2
LOC107452245	2
LOC107452247	2
LOC107452252	2
LOC107452266	2
LOC107452271	2
LOC107452277	2
LOC107452299	2
LOC107452310	2
LOC107452313	2
LOC107452324	2
LOC107452325	2
LOC107452360	2
LOC107452367	2
LOC107452380	2
LOC107452396	2
LOC107452400	2
LOC107452402	2
LOC107452431	2
LOC107452444	2
LOC107452447	2
LOC107452448	2
LOC107452451	2
LOC107452456	2
LOC107452457	2
LOC107452462	2
LOC107452468	2
LOC107452495	2
LOC107452498	2
LOC107452499	2
LOC107452510	2
LOC107452515	2
LOC107452546	2
LOC107452558	2
LOC107452560	2
LOC107452561	2
LOC107452564	2
LOC107452570	2
LOC107452575	2
LOC107452576	2
LOC107452578	2
LOC107452589	2
LOC107452591	2
LOC107452596	2
LOC107452601	2
LOC107452606	2
LOC107452614	2
LOC107452617	2
LOC107452626	2
LOC107452629	2
LOC107452631	2
LOC107452650	2
LOC107452651	2
LOC107452653	2
LOC107452659	2
LOC107452679	2
LOC107452681	2
LOC107452685	2
LOC107452689	2
LOC107452694	2
LOC107452708	2
LOC107452714	2
LOC107452720	2
LOC107452733	2
LOC107452734	2
LOC107452741	2
LOC107452752	2
LOC107452759	2
LOC107452761	2
LOC107452778	2
LOC107452799	2
LOC107452830	2
LOC107452832	2
LOC107452838	2
LOC107452839	2
LOC107452846	2
LOC107452858	2
LOC107452875	2
LOC107452879	2
LOC107452896	2
LOC107452897	2
LOC107452898	2
LOC107452899	2
LOC107452909	2
LOC107452912	2
LOC107452913	2
LOC107452919	2
LOC107452930	2
LOC107452948	2
LOC107452964	2
LOC107452987	2
LOC107452997	2
LOC107452999	2
LOC107453009	2
LOC107453018	2
LOC107453020	2
LOC107453025	2
LOC107453026	2
LOC107453033	2
LOC107453035	2
LOC107453053	2
LOC107453084	2
LOC107453086	2
LOC107453093	2
LOC107453098	2
LOC107453110	2
LOC107453113	2
LOC107453118	2
LOC107453119	2
LOC107453120	2
LOC107453134	2
LOC107453135	2
LOC107453143	2
LOC107453146	2
LOC107453147	2
LOC107453161	2
LOC107453171	2
LOC107453196	2
LOC107453200	2
LOC107453201	2
LOC107453206	2
LOC107453210	2
LOC107453213	2
LOC107453216	2
LOC107453220	2
LOC107453225	2
LOC107453226	2
LOC107453238	2
LOC107453241	2
LOC107453244	2
LOC107453250	2
LOC107453252	2
LOC107453257	2
LOC107453259	2
LOC107453266	2
LOC107453275	2
LOC107453276	2
LOC107453289	2
LOC107453297	2
LOC107453310	2
LOC107453324	2
LOC107453333	2
LOC107453336	2
LOC107453345	2
LOC107453352	2
LOC107453355	2
LOC107453361	2
LOC107453367	2
LOC107453368	2
LOC107453370	2
LOC107453376	2
LOC107453387	2
LOC107453437	2
LOC107453446	2
LOC107453462	2
LOC107453468	2
LOC107453469	2
LOC107453472	2
LOC107453474	2
LOC107453493	2
LOC107453502	2
LOC107453508	2
LOC107453510	2
LOC107453513	2
LOC107453515	2
LOC107453526	2
LOC107453529	2
LOC107453540	2
LOC107453543	2
LOC107453555	2
LOC107453564	2
LOC107453572	2
LOC107453576	2
LOC107453578	2
LOC107453580	2
LOC107453582	2
LOC107453589	2
LOC107453601	2
LOC107453626	2
LOC107453652	2
LOC107453658	2
LOC107453659	2
LOC107453663	2
LOC107453671	2
LOC107453678	2
LOC107453679	2
LOC107453680	2
LOC107453685	2
LOC107453686	2
LOC107453695	2
LOC107453697	2
LOC107453700	2
LOC107453706	2
LOC107453725	2
LOC107453729	2
LOC107453735	2
LOC107453741	2
LOC107453751	2
LOC107453754	2
LOC107453766	2
LOC107453792	2
LOC107453793	2
LOC107453802	2
LOC107453804	2
LOC107453810	2
LOC107453814	2
LOC107453840	2
LOC107453849	2
LOC107453857	2
LOC107453859	2
LOC107453861	2
LOC107453864	2
LOC107453880	2
LOC107453881	2
LOC107453886	2
LOC107453891	2
LOC107453892	2
LOC107453895	2
LOC107453905	2
LOC107453907	2
LOC107453920	2
LOC107453928	2
LOC107453934	2
LOC107453944	2
LOC107453950	2
LOC107453988	2
LOC107453994	2
LOC107453997	2
LOC107453999	2
LOC107454008	2
LOC107454022	2
LOC107454031	2
LOC107454035	2
LOC107454053	2
LOC107454062	2
LOC107454072	2
LOC107454073	2
LOC107454075	2
LOC107454081	2
LOC107454086	2
LOC107454087	2
LOC107454091	2
LOC107454094	2
LOC107454095	2
LOC107454109	2
LOC107454134	2
LOC107454137	2
LOC107454144	2
LOC107454148	2
LOC107454157	2
LOC107454158	2
LOC107454170	2
LOC107454174	2
LOC107454175	2
LOC107454182	2
LOC107454194	2
LOC107454205	2
LOC107454210	2
LOC107454214	2
LOC107454224	2
LOC107454225	2
LOC107454229	2
LOC107454230	2
LOC107454233	2
LOC107454246	2
LOC107454251	2
LOC107454254	2
LOC107454256	2
LOC107454257	2
LOC107454259	2
LOC107454279	2
LOC107454280	2
LOC107454290	2
LOC107454317	2
LOC107454320	2
LOC107454333	2
LOC107454335	2
LOC107454338	2
LOC107454341	2
LOC107454355	2
LOC107454365	2
LOC107454366	2
LOC107454368	2
LOC107454377	2
LOC107454393	2
LOC107454399	2
LOC107454417	2
LOC107454418	2
LOC107454430	2
LOC107454439	2
LOC107454444	2
LOC107454452	2
LOC107454460	2
LOC107454469	2
LOC107454479	2
LOC107454481	2
LOC107454494	2
LOC107454507	2
LOC107454516	2
LOC107454558	2
LOC107454559	2
LOC107454562	2
LOC107454563	2
LOC107454566	2
LOC107454573	2
LOC107454582	2
LOC107454583	2
LOC107454591	2
LOC107454592	2
LOC107454609	2
LOC107454610	2
LOC107454613	2
LOC107454615	2
LOC107454632	2
LOC107454634	2
LOC107454645	2
LOC107454650	2
LOC107454659	2
LOC107454662	2
LOC107454672	2
LOC107454674	2
LOC107454675	2
LOC107454688	2
LOC107454693	2
LOC107454695	2
LOC107454696	2
LOC107454714	2
LOC107454718	2
LOC107454720	2
LOC107454722	2
LOC107454726	2
LOC107454730	2
LOC107454734	2
LOC107454737	2
LOC107454748	2
LOC107454756	2
LOC107454763	2
LOC107454764	2
LOC107454782	2
LOC107454784	2
LOC107454788	2
LOC107454792	2
LOC107454796	2
LOC107454802	2
LOC107454813	2
LOC107454822	2
LOC107454825	2
LOC107454826	2
LOC107454834	2
LOC107454835	2
LOC107454840	2
LOC107454854	2
LOC107454856	2
LOC107454885	2
LOC107454891	2
LOC107454903	2
LOC107454905	2
LOC107454926	2
LOC107454928	2
LOC107454944	2
LOC107454951	2
LOC107454960	2
LOC107454963	2
LOC107454965	2
LOC107454967	2
LOC107454969	2
LOC107454974	2
LOC107454979	2
LOC107454988	2
LOC107454991	2
LOC107455000	2
LOC107455004	2
LOC107455006	2
LOC107455007	2
LOC107455010	2
LOC107455012	2
LOC107455017	2
LOC107455020	2
LOC107455026	2
LOC107455034	2
LOC107455038	2
LOC107455042	2
LOC107455049	2
LOC107455055	2
LOC107455067	2
LOC107455078	2
LOC107455079	2
LOC107455087	2
LOC107455090	2
LOC107455095	2
LOC107455111	2
LOC107455117	2
LOC107455118	2
LOC107455130	2
LOC107455134	2
LOC107455135	2
LOC107455158	2
LOC107455162	2
LOC107455165	2
LOC107455166	2
LOC107455179	2
LOC107455187	2
LOC107455191	2
LOC107455196	2
LOC107455209	2
LOC107455216	2
LOC107455221	2
LOC107455235	2
LOC107455243	2
LOC107455246	2
LOC107455247	2
LOC107455250	2
LOC107455252	2
LOC107455259	2
LOC107455269	2
LOC107455273	2
LOC107455275	2
LOC107455285	2
LOC107455291	2
LOC107455295	2
LOC107455300	2
LOC107455313	2
LOC107455315	2
LOC107455317	2
LOC107455318	2
LOC107455322	2
LOC107455323	2
LOC107455324	2
LOC107455333	2
LOC107455353	2
LOC107455363	2
LOC107455373	2
LOC107455375	2
LOC107455385	2
LOC107455395	2
LOC107455405	2
LOC107455410	2
LOC107455416	2
LOC107455430	2
LOC107455431	2
LOC107455443	2
LOC107455444	2
LOC107455446	2
LOC107455458	2
LOC107455467	2
LOC107455472	2
LOC107455475	2
LOC107455478	2
LOC107455492	2
LOC107455493	2
LOC107455498	2
LOC107455518	2
LOC107455545	2
LOC107455549	2
LOC107455550	2
LOC107455556	2
LOC107455559	2
LOC107455561	2
LOC107455572	2
LOC107455579	2
LOC107455589	2
LOC107455591	2
LOC107455595	2
LOC107455615	2
LOC107455618	2
LOC107455622	2
LOC107455624	2
LOC107455626	2
LOC107455631	2
LOC107455637	2
LOC107455639	2
LOC107455642	2
LOC107455647	2
LOC107455667	2
LOC107455670	2
LOC107455677	2
LOC107455685	2
LOC107455687	2
LOC107455695	2
LOC107455701	2
LOC107455702	2
LOC107455721	2
LOC107455731	2
LOC107455762	2
LOC107455786	2
LOC107455788	2
LOC107455808	2
LOC107455820	2
LOC107455827	2
LOC107455828	2
LOC107455834	2
LOC107455835	2
LOC107455847	2
LOC107455866	2
LOC107455869	2
LOC107455874	2
LOC107455893	2
LOC107455915	2
LOC107455919	2
LOC107455923	2
LOC107455937	2
LOC107455943	2
LOC107455944	2
LOC107455947	2
LOC107455949	2
LOC107455952	2
LOC107455954	2
LOC107455965	2
LOC107455967	2
LOC107455970	2
LOC107455972	2
LOC107455973	2
LOC107455974	2
LOC107455990	2
LOC107456010	2
LOC107456011	2
LOC107456020	2
LOC107456028	2
LOC107456042	2
LOC107456044	2
LOC107456065	2
LOC107456066	2
LOC107456067	2
LOC107456071	2
LOC107456076	2
LOC107456088	2
LOC107456092	2
LOC107456098	2
LOC107456107	2
LOC107456115	2
LOC107456132	2
LOC107456156	2
LOC107456158	2
LOC107456161	2
LOC107456168	2
LOC107456177	2
LOC107456181	2
LOC107456184	2
LOC107456185	2
LOC107456186	2
LOC107456199	2
LOC107456208	2
LOC107456209	2
LOC107456214	2
LOC107456242	2
LOC107456244	2
LOC107456258	2
LOC107456262	2
LOC107456266	2
LOC107456268	2
LOC107456272	2
LOC107456287	2
LOC107456288	2
LOC107456300	2
LOC107456305	2
LOC107456313	2
LOC107456331	2
LOC107456332	2
LOC107456352	2
LOC107456356	2
LOC107456360	2
LOC107456370	2
LOC107456392	2
LOC107456394	2
LOC107456398	2
LOC107456401	2
LOC107456404	2
LOC107456411	2
LOC107456412	2
LOC107456447	2
LOC107456452	2
LOC107456457	2
LOC107456458	2
LOC107456461	2
LOC107456462	2
LOC107456467	2
